Status,origin,zmax,zmean,zsd,zskew,zkurt,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,Target
1,1,0.402406089,0.349223236,0.288129168,0.3822161,0.031247048,0.719364564,0.861956354,0,0.009837468,0.125786164,0.256304258,0.328042328,0.346212701,0.350504323,0.333115397,0.321148036,0.318273965,0.316490838,0.319891746,0.325106157,0.330725091,0.336201361,0.342777637,0.356017013,0.381353831,0.407081281,0.087666165,0.119456347,0.157954974,0.239134615,0.452825256,0.698863533,0.866545663,0.931556733,0.961010387,190.8591157
1,1,0.447090597,0.194552249,0.367196812,0.539320886,0.046108624,0.361530895,0.636397137,0,0.001283148,0.005870021,0.011161637,0.02035002,0.039403213,0.071685879,0.088917947,0.104531722,0.11699971,0.12770683,0.136941813,0.149416136,0.16875326,0.193142417,0.236529218,0.320490368,0.410116539,0.46182266,0.34030413,0.516852072,0.702345032,0.783295542,0.819287091,0.849746342,0.880761947,0.915933046,0.874697886,123.3888692
1,1,0.391603241,0.190354168,0.436561711,0.506071253,0.017578718,0.345009309,0.437663186,0,0,0,0,0,0.002677888,0.004682997,0.005557372,0.010876133,0.028091515,0.05719045,0.087415426,0.131555202,0.230307773,0.337485553,0.391095371,0.412809607,0.423506075,0.424876847,0.408192845,0.501837036,0.552535908,0.583051321,0.614618845,0.644614571,0.69276126,0.781108844,0.881542078,183.140011
1,1,0.518291186,0.444825455,0.634222125,0.41904882,0.004573051,0.614179896,0.655892026,0,0.008126604,0.013836478,0.020669698,0.033781034,0.051644989,0.126404899,0.305197777,0.361329305,0.410078193,0.486118823,0.547496617,0.557590234,0.567553469,0.574033646,0.577283076,0.585439079,0.589139598,0.583251232,0.334718112,0.340417448,0.36158453,0.388765867,0.451556927,0.495453397,0.533520526,0.594937716,0.502821658,134.9262568
1,1,0.526638841,0.562349142,0.548188952,0.348039995,0.022559179,0.856236069,0.797373544,0.005321508,0.013259196,0.024318658,0.088466308,0.392857143,0.602142311,0.667146974,0.635044132,0.604244713,0.590501014,0.575513604,0.569418133,0.565021231,0.563380282,0.561448568,0.560333924,0.563922942,0.571286883,0.57364532,0.193019378,0.19870889,0.214515928,0.239200873,0.248409942,0.272616359,0.338116207,0.603235751,0.740580056,131.5103955
1,1,0.350356003,0.500900359,0.205220612,0.205241355,0.155072022,0.939089904,0.946303497,0.010199557,0.47005988,0.562683438,0.583298884,0.59015059,0.56503443,0.539985591,0.49460608,0.46223565,0.447437011,0.432537479,0.424086604,0.418259023,0.414710485,0.411968666,0.409309385,0.407055291,0.403173816,0.395812808,0.019581337,0.020257765,0.027253209,0.040757436,0.049854144,0.067434885,0.137749642,0.538063699,0.876730309,136.7907888
1,1,0.275963663,0.437204532,0.182510003,0.230741598,0.119633231,1,0.952435736,0.093126386,0.298032506,0.489308176,0.523356759,0.530728531,0.509563887,0.4870317,0.445243544,0.41510574,0.400810889,0.386174348,0.377807848,0.371111996,0.366979656,0.363169385,0.35972679,0.356304729,0.350855443,0.337931034,0.023711966,0.035753949,0.05010722,0.071805641,0.095614024,0.108176557,0.117768723,0.247803057,0.721335617,124.1244723
1,1,0.59121041,0.576049034,0.463178958,0.358257868,0.036903739,0.75710154,0.888206554,0,0.030367836,0.304109015,0.491938818,0.565730566,0.586074981,0.585014409,0.552141223,0.528398792,0.519548219,0.508328706,0.505818674,0.50663482,0.522170057,0.543983562,0.564381482,0.596447336,0.616662534,0.621674877,0.074164886,0.09943128,0.12182501,0.156838642,0.237876059,0.443836921,0.706843972,0.807467637,0.810592018,350.1383859
1,1,0.451509944,0.507589118,0.259275026,0.281944253,0.093050712,0.771081495,0.935424389,0.009312639,0.420444825,0.48721174,0.527904093,0.547822548,0.53634277,0.523414986,0.489375613,0.464350453,0.453808283,0.442254303,0.438971583,0.436571125,0.435837246,0.436881983,0.438401214,0.442081561,0.448549467,0.45320197,0.037695656,0.042898758,0.047247582,0.064948009,0.128912579,0.310379541,0.642486404,0.902529151,0.964895531,306.9232492
1,1,0.496931009,0.621253975,0.309724184,0.271104311,0.103662781,0.7476629,0.944545231,0.023503326,0.528229256,0.613836478,0.650268706,0.67032967,0.653022188,0.633645533,0.58679307,0.555891239,0.545033304,0.533592449,0.529093369,0.526539278,0.528169014,0.531591113,0.536807488,0.545158869,0.551946442,0.549014778,0.0351857,0.037786572,0.048302449,0.053105115,0.074113008,0.158001751,0.388161127,0.665250208,0.693518333,289.3753863
1,1,0.496194451,0.625802252,0.342238609,0.307272235,0.063928834,0.775839385,0.966294258,0.15654102,0.399059025,0.537463312,0.58495246,0.620675621,0.634659526,0.63856268,0.612291599,0.58429003,0.575731248,0.566352027,0.563193505,0.559978769,0.558424622,0.556054963,0.555527448,0.55566675,0.556161666,0.55270936,0.029595496,0.063143578,0.08461107,0.095549272,0.135825189,0.245849926,0.348763232,0.506010318,0.643503687,212.8216907
1,1,0.515099435,0.621458878,0.333000741,0.291805779,0.091453542,0.716029616,0.936917348,0.00443459,0.528229256,0.582809224,0.627532038,0.658119658,0.644605968,0.626080692,0.58058189,0.549244713,0.535621199,0.523598001,0.519891746,0.522027601,0.530777256,0.542956209,0.55578042,0.56517388,0.573766427,0.571428571,0.02106085,0.021519926,0.024954571,0.031328014,0.075381355,0.19562867,0.472967588,0.690930673,0.640120985,241.8566974
1,1,0.568131598,0.635127928,0.197254093,0.260156366,0.174711764,0.678620758,0.982881913,0.535698448,0.613772455,0.649475891,0.673005374,0.683353683,0.658377965,0.634365994,0.587773782,0.552567976,0.540978859,0.527484731,0.521244926,0.516985138,0.514606155,0.512649287,0.511510245,0.511633725,0.513513514,0.530295567,0.006122806,0.006498444,0.009856028,0.0289146,0.080073825,0.291862778,0.700465703,0.945894025,0.967150491,267.4019719
1,1,0.267124969,0.394305346,0.185912873,0.284753517,0.076003786,0.860688777,0.943754949,0.071840355,0.224550898,0.351572327,0.419594874,0.447293447,0.439556236,0.426152738,0.393919582,0.371601208,0.363162467,0.35341477,0.349391069,0.346470276,0.345592071,0.344933864,0.344295472,0.344258194,0.342177039,0.332512315,0.042083632,0.069737048,0.084379607,0.109914435,0.129287724,0.17115062,0.291523352,0.560414938,0.719726856,142.715282
1,1,0.347409772,0.315104235,0.235748505,0.38858544,0.029966973,0.649205541,0.88421064,0.009312639,0.045765612,0.179035639,0.244729227,0.278795279,0.292272379,0.298270893,0.285714286,0.278851964,0.282363162,0.284008884,0.288227334,0.293617304,0.300991132,0.308205984,0.316721477,0.327245434,0.341681131,0.349507389,0.092190673,0.118820161,0.177940929,0.300630077,0.484789865,0.686671414,0.855827015,0.948720855,0.978193303,177.9910017
1,1,0.492020624,0.548844103,0.494235754,0.33500207,0.028123953,0.903185773,0.812563801,0.010199557,0.02566296,0.043186583,0.163290616,0.500610501,0.653404744,0.648414986,0.60542661,0.573716012,0.563857515,0.551082732,0.545060893,0.540870488,0.538601982,0.537048928,0.535542626,0.535651739,0.534341681,0.528325123,0.188573628,0.193864265,0.206789577,0.219623278,0.229013127,0.243490533,0.325258851,0.571027304,0.839405359,275.7105299
1,1,0.44267125,0.341188076,0.427258319,0.406557457,0.008898183,0.67784825,0.695986555,0,0.002994012,0.005870021,0.010334849,0.021978022,0.117941852,0.264409222,0.297155933,0.318731118,0.348103099,0.361465852,0.374830853,0.38933121,0.401930099,0.410941312,0.416898558,0.423817863,0.430200843,0.431773399,0.254842357,0.262055571,0.294428645,0.361830929,0.440967799,0.571369435,0.739946447,0.931208163,0.990205258,235.8872817
1,1,0.446354039,0.354272598,0.634146566,0.435458383,0,0.575829992,0.491069538,0,0,0.002515723,0.004547334,0.006512007,0.00841622,0.010806916,0.010787839,0.014199396,0.342600637,0.489172682,0.521786198,0.521762208,0.521648409,0.523179658,0.521882115,0.521140856,0.518224647,0.508374384,0.450704934,0.431749351,0.428910786,0.424995816,0.42232026,0.432442361,0.460835741,0.453172893,0.415609712,153.5138232
1,1,0.509452492,0.566876293,0.376390529,0.322931371,0.052614517,0.774196784,0.91459517,0,0.319503849,0.427672956,0.477470029,0.535205535,0.559296098,0.580331412,0.557763975,0.543806647,0.537214017,0.527207107,0.52232747,0.51910828,0.518779343,0.520868114,0.520617253,0.523642732,0.533771386,0.537401478,0.033505259,0.035059986,0.053908937,0.117708135,0.200355968,0.293683292,0.443956605,0.766524941,0.871274557,453.1539618
1,1,0.477534986,0.456963493,0.386202798,0.346549959,0.034922684,0.851669772,0.838197141,0,0.003421728,0.01802935,0.342703597,0.489214489,0.502677888,0.494236311,0.461588754,0.436253776,0.426875181,0.422265408,0.422462788,0.424097665,0.430099113,0.436881983,0.444472552,0.461095822,0.473344905,0.485714286,0.082223338,0.093620828,0.110986319,0.134022845,0.189219459,0.46806035,0.73649108,0.883989385,0.927826591,327.708468
1,1,0.818070219,0.902216444,0.561130196,0.329231051,0.04366012,0.849588541,0.971881142,0.365232816,0.466638152,0.54591195,0.643241009,0.882376882,0.97130834,0.958573487,0.901928735,0.858308157,0.8392702,0.818434203,0.812449256,0.813163482,0.812206573,0.811609092,0.812041487,0.818113585,0.821720803,0.821428571,0.010324666,0.023599188,0.102284901,0.184065659,0.212523355,0.247571534,0.361615073,0.621009629,0.848958417,771.7157234
1,1,0.381536951,0.450686804,0.325432476,0.326679773,0.040753203,0.839368725,0.885835172,0.009756098,0.03635586,0.214255765,0.358412567,0.45950346,0.486610559,0.491354467,0.464857797,0.444410876,0.439038517,0.430871738,0.427334235,0.426220807,0.425665102,0.425324258,0.424487731,0.425569177,0.425241756,0.424630542,0.104777113,0.125443354,0.155227803,0.182376468,0.207997932,0.280571182,0.434997614,0.702991835,0.862745832,182.5613468
1,1,0.173582126,0,0,0.998791304,1,0.185737386,0,0,0,0,0,0,0.001147666,0.003602305,0.00228833,0.002416918,0.002606429,0.002220988,0.00135318,0,0,0,0,0,0,0,0.978684173,0.988600458,1,1,0.999504416,1,1,0.998478969,0.992304821,2.83183392
1,1,0.645961208,0.019705034,0.155097456,1,0.88888378,0.146681232,0.088868965,0,0,0,0,0,0,0,0,0,0,0,0,0.000530786,0.004173187,0.007191473,0.013660511,0.025018764,0.033721795,0.040147783,1,1,0.997550776,0.991311404,0.987593785,0.987534147,0.98799167,0.991932751,0.999964771,19.90886727
1,1,0.539651363,0.520365723,0.431704954,0.35731213,0.034298383,0.757397908,0.868840845,0,0.011120616,0.209643606,0.420008268,0.505901506,0.511094109,0.51981268,0.508009153,0.491238671,0.489719085,0.480011105,0.480920162,0.48381104,0.486150235,0.49235906,0.498608652,0.524393295,0.549714852,0.567980296,0.077612742,0.096984765,0.118380246,0.167193287,0.271990358,0.42139629,0.708305727,0.84416816,0.846381105,357.0719701
1,1,0.715443162,0.706695765,0.469028344,0.403662771,0.024803979,0.608797039,0.976716888,0.393348115,0.482035928,0.513626834,0.537412154,0.554741555,0.553940321,0.553314121,0.536776724,0.573111782,0.616565306,0.625485841,0.63826793,0.656847134,0.677621283,0.6849878,0.685302302,0.705028772,0.713116787,0.72635468,0.00946371,0.017568776,0.055333688,0.256163672,0.412108313,0.480217491,0.613309762,0.788453303,0.849878917,405.7847194
1,1,0.687208446,0.093790689,0.443265837,0.682599861,0.161276746,0,0.108427239,0,0.005132592,0.00754717,0.009921455,0.011803012,0.013006886,0.014048991,0.012095456,0.012386707,0.013032146,0.013603554,0.013802436,0.01433121,0.016953573,0.019776551,0.024538325,0.031273455,0.181353831,0.609014778,0.972015863,0.924494575,0.922196149,0.917133061,0.915320757,0.923035124,0.930663786,0.951291956,0.968135945,158.8553518
1,1,0.511662165,0.163586992,0.398115753,0.582192706,0.066304782,0.211384799,0.48675694,0.010643016,0.017536356,0.023480084,0.02811079,0.033374033,0.037107881,0.042146974,0.044132069,0.048942598,0.05531422,0.061077179,0.069012179,0.082006369,0.098591549,0.117888789,0.168024285,0.295471604,0.448301513,0.496059113,0.626885698,0.782110573,0.825166382,0.845432554,0.863047565,0.871623541,0.897844942,0.934507474,0.958290184,52.00038052
1,1,0.54407071,0.203122069,0.27511774,0.568301334,0.087494204,0.45624664,0.787083966,0.007982262,0.022668948,0.038155136,0.076064489,0.122914123,0.148431523,0.161743516,0.158875449,0.157703927,0.15986099,0.160466408,0.163464141,0.166666667,0.171387585,0.176191088,0.183152036,0.195784338,0.285073147,0.42364532,0.236891158,0.486793347,0.860391779,0.904127553,0.911881543,0.931431458,0.964014123,0.996466732,0.991805044,59.71882269
1,1,0.308863246,0.147924955,0.305840368,0.520536412,0.025463847,0.311685454,0.405257316,0.008425721,0.014114628,0.01802935,0.021496486,0.024420024,0.026013772,0.027737752,0.027459954,0.03081571,0.036779612,0.044975014,0.055751015,0.074840764,0.152321335,0.238859638,0.276751834,0.298974231,0.322167121,0.330049261,0.591720304,0.678962187,0.702133109,0.715089647,0.734683169,0.781004382,0.857986847,0.924283066,0.906008316,45.2293238
1,1,0.325804076,0.225939552,0.205752781,0.451067924,0.026014062,0.541528229,0.850227015,0.012416851,0.02780154,0.089727463,0.131459281,0.159137159,0.174445295,0.185878963,0.183393266,0.181873112,0.186504489,0.192129373,0.199729364,0.208373142,0.220657277,0.232952356,0.249936757,0.268451339,0.289858666,0.300603448,0.137509494,0.231782139,0.396365814,0.591579512,0.744433635,0.850442413,0.935087637,0.983459251,0.98701601,106.4584138
1,1,0.17554628,0.161642217,0.186564374,0.420211495,0.008750465,0.670484823,0.650834774,0,0,0.002515723,0.005374122,0.010582011,0.035195103,0.088256484,0.13566525,0.158006042,0.170865914,0.178234314,0.183491204,0.189225053,0.195618153,0.200590728,0.205160637,0.210407806,0.212992809,0.212561576,0.231607024,0.265426626,0.305773905,0.358713271,0.458829039,0.626575317,0.813323094,0.938451779,0.965808634,92.1769282
1,1,0.255585563,0.218717271,0.177038742,0.405631523,0.022676848,0.661822486,0.814382058,0.007095344,0.029084688,0.041928721,0.116163704,0.168498168,0.195868401,0.20425072,0.201372998,0.2,0.205039096,0.20766241,0.211637348,0.216029724,0.221178925,0.225760884,0.232228687,0.23967976,0.24646665,0.251970443,0.159322032,0.196030728,0.264719876,0.406376352,0.581898418,0.78869969,0.924611181,0.98019964,0.979899817,142.4334991
1,1,0.230542598,0.206121782,0.164344031,0.390845579,0.024411486,0.696427444,0.81349114,0,0.003849444,0.023899371,0.121124432,0.176231176,0.196250956,0.204971182,0.19843086,0.195785498,0.197799015,0.198223209,0.199458728,0.201433121,0.205529473,0.210864261,0.217556286,0.224418314,0.232085296,0.236453202,0.100704712,0.126146956,0.189198338,0.326696905,0.539628159,0.771229703,0.910440228,0.983146811,0.990808333,108.1996199
1,1,0.599803585,0.224602285,0.441798058,0.516258425,0.032993838,0.405344239,0.577664416,0,0,0.005031447,0.009094667,0.015873016,0.023335884,0.034528098,0.057862046,0.083685801,0.103243556,0.115769017,0.152638701,0.208864119,0.256833594,0.303839733,0.347584113,0.388791594,0.421274485,0.506871921,0.427582356,0.574102203,0.647333749,0.7200979,0.803421615,0.898054231,0.952096668,0.977888048,0.974463603,58.07270782
1,1,0.774858826,0.226233166,0.693782952,0.546270072,0.036603879,0.225321802,0.256751543,0,0,0,0,0,0.003442999,0.005403458,0.006538084,0.011178248,0.015928178,0.018600777,0.021921516,0.027335456,0.036515389,0.322332092,0.514798887,0.581686265,0.630547979,0.67635468,0.708661534,0.675910054,0.674992951,0.682719545,0.7073086,0.760701751,0.856507415,0.942977274,0.917585766,227.3702043
1,1,0.69260987,0.301956682,0.664871309,0.51775164,0.023298593,0.332589515,0.535973341,0.016851441,0.026090676,0.031865828,0.036792063,0.040700041,0.044376435,0.049711816,0.051977771,0.058308157,0.068635969,0.086340922,0.129093369,0.198248408,0.292644757,0.441505073,0.593979256,0.629972479,0.64815274,0.669458128,0.598737053,0.651787228,0.699392717,0.730410145,0.749164483,0.781313417,0.800551972,0.892312384,0.943380046,141.293536
1,1,0.711023815,0.39319449,0.381211239,0.529902164,0.07834279,0.509255255,0.91363839,0.013037694,0.174165954,0.270440252,0.316659777,0.350834351,0.355394032,0.354827089,0.33409611,0.320725076,0.318853171,0.314825097,0.314749662,0.316082803,0.320292123,0.324386799,0.330129016,0.337753315,0.360773618,0.638325123,0.077155797,0.149503385,0.404500962,0.831604164,0.909959855,0.912132947,0.923564346,0.951706161,0.963589409,120.0980805
1,1,0.685244292,0.414986374,0.498577733,0.500080728,0.031281443,0.362293313,0.921272582,0.023503326,0.129170231,0.200838574,0.241587433,0.26984127,0.278500383,0.285302594,0.275253351,0.268277946,0.270779033,0.273139922,0.283897158,0.31729034,0.371935316,0.444843971,0.501644321,0.560420315,0.595586412,0.661576355,0.094021462,0.245845943,0.559142138,0.6713408,0.732253385,0.797080319,0.868807409,0.928219371,0.888650375,213.9922546
1,1,0.505524184,0.321959767,0.301067612,0.481107251,0.042474532,0.5462746,0.902361173,0.03902439,0.091531223,0.164779874,0.210417528,0.236467236,0.250191278,0.261527378,0.259888853,0.260120846,0.264407761,0.267906718,0.274154263,0.282377919,0.292123109,0.303582895,0.316468505,0.336002002,0.390032234,0.466502463,0.107477508,0.204145142,0.390963943,0.612854759,0.807961176,0.88785262,0.929486999,0.957397782,0.956966291,123.8978499
1,1,0.40216057,0.18922705,0.366071847,0.51401568,0.024417906,0.350305562,0.512062548,0.003547672,0.0106929,0.021802935,0.029764365,0.035002035,0.037872992,0.041426513,0.044132069,0.051963746,0.064002317,0.081343698,0.10744249,0.139861996,0.195096505,0.27828432,0.325575512,0.35789342,0.384329283,0.406157635,0.508824716,0.610894338,0.678520206,0.715356239,0.739375313,0.790034369,0.865041664,0.926353224,0.959586148,130.8246908
1,1,0.218512153,0.161126775,0.182488173,0.488983078,0.01770681,0.430453377,0.746258318,0.034146341,0.05560308,0.067505241,0.075651095,0.082214082,0.084544759,0.08573487,0.081072246,0.080060423,0.083984941,0.095224875,0.129526387,0.156289809,0.186228482,0.205470656,0.220591955,0.235926945,0.244483015,0.24679803,0.123679413,0.492072427,0.590882822,0.637669016,0.687652892,0.771040768,0.858758932,0.948226139,0.970094043,101.9220971
1,1,0.417628284,0.294003834,0.301084335,0.459581208,0.020014594,0.522859459,0.900008638,0.015521064,0.087681779,0.136268344,0.16163704,0.180708181,0.187834736,0.194164265,0.188950637,0.195166163,0.220388068,0.247695725,0.270635995,0.286358811,0.302816901,0.323616284,0.344093094,0.361521141,0.381254649,0.398275862,0.09388512,0.251899045,0.463936797,0.546107876,0.657809208,0.773980319,0.886439949,0.958129967,0.9527905,160.8852828
1,1,0.37515345,0.239283616,0.197289504,0.49518848,0.04876856,0.528351111,0.926232928,0.067405765,0.102224123,0.127463312,0.151715585,0.174603175,0.187069625,0.195605187,0.193200392,0.1918429,0.196930206,0.198500833,0.202976996,0.209394904,0.217788211,0.22781559,0.23880597,0.251938954,0.280188445,0.326108374,0.075252838,0.24070842,0.435768824,0.670266537,0.839631429,0.914980117,0.956670544,0.969626544,0.975212063,127.7168842
1,1,0.296096244,0.254087966,0.262990264,0.407480236,0.017192922,0.653594442,0.769913552,0,0,0,0.018602728,0.168498168,0.214613619,0.228746398,0.224583197,0.229003021,0.237185056,0.243475847,0.251150203,0.260350318,0.2704747,0.278669578,0.289400455,0.304228171,0.317629556,0.321428571,0.085388479,0.101820183,0.152368277,0.304253128,0.454409067,0.631524585,0.796010642,0.902654331,0.956437356,113.7321364
1,1,0.541615517,0.400907227,0.314769322,0.392739558,0.048782106,0.717156502,0.879712897,0,0.008126604,0.250524109,0.357172385,0.403337403,0.405891354,0.403998559,0.3798627,0.363444109,0.359976832,0.354525264,0.356968877,0.360934183,0.36541471,0.36856299,0.371110549,0.37915937,0.389288371,0.449630542,0.054805733,0.078614628,0.127810568,0.286928992,0.612739748,0.897931268,0.95202712,0.968107758,0.943876177,291.0222916
1,1,0.299779033,0.213593561,0.190523538,0.402784907,0.024575151,0.707371745,0.800108149,0,0,0.004612159,0.104588673,0.164835165,0.191660291,0.208213256,0.206603465,0.204229607,0.206487113,0.206829539,0.209201624,0.212314225,0.217005738,0.221073584,0.226663294,0.234175632,0.243243243,0.25862069,0.073979173,0.115292703,0.218557512,0.408607019,0.690349269,0.888009446,0.962986763,0.995755256,0.990942592,72.09316904
1,1,0.829364105,0.414238496,0.775635291,0.522777973,0.029286079,0.304104368,0.786921808,0.0172949,0.037211292,0.05408805,0.077718065,0.115995116,0.133511859,0.155259366,0.17129781,0.189728097,0.211120765,0.231538034,0.253694181,0.281316348,0.317423057,0.424810582,0.631419175,0.79634726,0.83511034,0.848275862,0.346522376,0.531440073,0.691587888,0.742277264,0.772795979,0.795641599,0.80519658,0.816819778,0.761546654,175.7674195
1,1,0.757426958,0.410702089,0.483409145,0.543156083,0.059966746,0.353438175,0.928608715,0.007982262,0.21471343,0.257861635,0.284001654,0.306776557,0.306809487,0.305115274,0.29225237,0.284592145,0.285259195,0.286507496,0.296075778,0.307324841,0.320292123,0.328496212,0.347331141,0.497122842,0.639226382,0.71773399,0.046681287,0.209708857,0.587204323,0.819793273,0.842849287,0.862976914,0.888401952,0.927108829,0.910915975,304.9452711
1,1,0.512398723,0.359907408,0.403152162,0.444531592,0.022405002,0.583977457,0.820406482,0.005321508,0.016253208,0.036226415,0.133608929,0.221408221,0.273144606,0.297190202,0.297809742,0.299697885,0.304083406,0.307051638,0.318809202,0.331210191,0.346374544,0.370360858,0.40880344,0.449086815,0.478799901,0.524137931,0.170531859,0.222207458,0.317069176,0.48410143,0.669065843,0.779168448,0.84768452,0.914296466,0.912486678,152.3523469
1,1,0.596366315,0.462596666,0.545658617,0.406156258,0.014611088,0.694454837,0.750678436,0.002660754,0.010265184,0.017610063,0.02604382,0.156695157,0.320198929,0.395533141,0.41941811,0.441087613,0.457573125,0.463076069,0.470365359,0.476380042,0.485393845,0.50006421,0.516063749,0.541406055,0.583436648,0.607142857,0.226952061,0.236262597,0.278446749,0.346835082,0.430047982,0.606137229,0.795000295,0.873657352,0.885955602,344.0169776
1,1,0.648170881,0.618190276,0.528981383,0.385931245,0.022679233,0.626290637,0.910223967,0.000886918,0.256629598,0.375681342,0.431169905,0.472934473,0.479342005,0.48018732,0.478914678,0.512990937,0.570228787,0.595224875,0.60811908,0.617569002,0.626238915,0.636702196,0.644573741,0.650738054,0.657575006,0.665763547,0.047411676,0.055560749,0.127801046,0.28518666,0.399680094,0.458625727,0.561210364,0.738907937,0.854011776,310.3775008
1,1,0.526393322,0.444207072,0.360443699,0.45178627,0.030357584,0.492923352,0.949179702,0.075388027,0.23396065,0.292243187,0.336502687,0.368742369,0.377582249,0.378962536,0.363517489,0.351359517,0.353026354,0.351749028,0.353991881,0.357218684,0.368022953,0.388596379,0.473058437,0.522204153,0.544755765,0.550985222,0.041860096,0.083537399,0.187843909,0.365317134,0.615789814,0.768733033,0.79576677,0.838762755,0.886634001,240.1257881
1,1,0.652344709,0.204696433,0.566201346,0.529457989,0.031147578,0.309619438,0.294499985,0,0,0,0,0,0.003442999,0.005403458,0.005230467,0.00694864,0.008398494,0.008883953,0.009201624,0.010615711,0.293166406,0.368049313,0.416139641,0.447085314,0.46912968,0.577339901,0.623327708,0.594709706,0.59902659,0.624386532,0.714680307,0.850388876,0.907018105,0.945249397,0.938691214,58.49562496
1,1,0.544807267,0.448175645,0.441089328,0.418327118,0.016415404,0.628290662,0.892321602,0.035099778,0.080410607,0.139622642,0.204216618,0.283679284,0.317903596,0.348360951,0.359594639,0.379154079,0.403706922,0.419392004,0.430581867,0.44081741,0.455920709,0.471555156,0.488489755,0.509882412,0.536573271,0.557635468,0.134594304,0.206026343,0.29950904,0.399683615,0.48852729,0.631198566,0.785469789,0.880352194,0.909048658,216.4934103
1,1,0.59808495,0.433947343,0.34294595,0.419155649,0.056874443,0.657714322,0.893530338,0,0.022925577,0.331656184,0.387350145,0.421652422,0.426166794,0.423270893,0.397188624,0.380060423,0.376484217,0.372848418,0.372828146,0.375238854,0.380542514,0.38833954,0.398684543,0.410808106,0.424249938,0.499679803,0.046214848,0.056831222,0.130805211,0.335192314,0.683985109,0.897094488,0.951937169,0.952861312,0.896090121,269.7169914
1,1,0.502332433,0.324314916,0.347237668,0.405793172,0.023896239,0.718270581,0.766512693,0,0,0.002515723,0.007854485,0.212454212,0.299923489,0.319974784,0.310232102,0.311178248,0.316536345,0.316490838,0.32097429,0.326433121,0.332290037,0.338512906,0.346825196,0.358769077,0.37168361,0.389901478,0.111226876,0.129626727,0.188147445,0.36587742,0.644315838,0.873009229,0.959799042,0.973073158,0.970001288,229.3480963
1,1,0.534249939,0.323885363,0.53322582,0.43601973,0.003877556,0.610578407,0.548114883,0,0,0.003354298,0.005787516,0.009361009,0.013771997,0.018371758,0.022883295,0.118126888,0.34289024,0.39422543,0.413802436,0.424097665,0.432446531,0.440991396,0.447255249,0.460345259,0.476816266,0.483743842,0.396090357,0.395526347,0.401345662,0.424891785,0.466614385,0.614894133,0.839704939,0.964931742,0.974217765,281.4889158
1,1,0.820034373,0.359980022,0.814772646,0.496891216,0.0135524,0.356693034,0.568742958,0,0,0,0,0.003663004,0.006885998,0.020533141,0.054593004,0.070694864,0.08485375,0.102720711,0.123139378,0.291202229,0.588862806,0.651085142,0.66734126,0.693269952,0.713612695,0.737684729,0.468032831,0.57068403,0.570607084,0.582662675,0.59821778,0.63018266,0.763237367,0.921716865,0.948172206,202.9024545
1,1,0.843849742,0.561272999,0.75456816,0.463893687,0.012402156,0.462530945,0.903244798,0.015077605,0.091531223,0.139035639,0.208763952,0.264143264,0.29303749,0.311599424,0.308270677,0.311178248,0.328120475,0.37040533,0.496562923,0.609872611,0.677882107,0.698857069,0.725828485,0.754165624,0.792214233,0.841330049,0.1609538,0.307360801,0.519274133,0.572068605,0.60597504,0.648484844,0.761335622,0.865417852,0.847686598,450.5476028
1,1,0.695310582,0.481769726,0.704279868,0.445628262,0.007898731,0.493055683,0.740874374,0,0.009409752,0.02557652,0.048863167,0.080993081,0.17061974,0.242435159,0.271984309,0.315407855,0.342600637,0.375347029,0.478484438,0.578821656,0.616588419,0.644471555,0.660258032,0.677007756,0.690552938,0.703940887,0.268877678,0.320248624,0.41487158,0.52445507,0.567429141,0.600060399,0.671059651,0.791640696,0.867620116,274.3821359
1,1,0.560274982,0.290285868,0.601676172,0.483187994,0.009291866,0.422246145,0.455636699,0.005764967,0.011976048,0.016352201,0.020256304,0.024013024,0.027161438,0.030619597,0.029748284,0.032326284,0.043150883,0.067462521,0.179594046,0.390910297,0.454355764,0.477783485,0.507209714,0.526282212,0.545003719,0.56182266,0.594753176,0.605289617,0.608172884,0.617023927,0.636475206,0.676631103,0.768775022,0.883466304,0.93337483,164.9472032
1,1,0.595629757,0.484140896,0.410651632,0.411968188,0.026843601,0.592347984,0.924341869,0.035920177,0.133019675,0.224318658,0.330301778,0.407407407,0.435348125,0.44056196,0.420398823,0.404531722,0.408630177,0.413936702,0.419485792,0.43604034,0.460615545,0.479517144,0.501138376,0.522141606,0.537565088,0.565024631,0.089147906,0.15096365,0.221945237,0.324137247,0.533500608,0.692183005,0.830148721,0.938376165,0.918641199,203.8288868
1,1,0.571568868,0.452185997,0.505863464,0.406620901,0.015304807,0.628512554,0.801391603,0,0,0.005870021,0.14179413,0.288156288,0.33779648,0.373577089,0.378881988,0.385196375,0.401390096,0.418003887,0.44541272,0.46656051,0.49504434,0.507255683,0.527953453,0.543407556,0.55864121,0.561576355,0.104201645,0.138846108,0.211730813,0.324356658,0.461730267,0.58315469,0.722677209,0.859607497,0.941896028,324.1584639
