area,age,site_index,band1_mean,band2_mean,band3_mean,band4_mean,band5_mean,band7_mean,Target
0.0279187817258883,0.5757575757575758,0.1234314292468875,0.6117113854851701,0.6160348360655779,0.6087053543756112,0.7719606980495687,0.663392301537917,0.5214962877247653,94.67865
0.1228960726689821,0.5696969696969697,0.2543702023696076,0.1703631088392038,0.1776186160151331,0.1673725156610749,0.4743476936613772,0.345825611849257,0.2136438577826,285.54553
0.3546620358001603,0.696969696969697,0.3006438447405245,0.9303632565581936,0.8996045763280429,0.8973223920822705,0.7142064691367488,0.7736544470335417,0.7958019095574713,397.45145
0.2292278920651883,0.5757575757575758,0.2389632957664388,1.0,1.0,1.0,0.9907635528181084,1.0,1.0,378.80792
0.2701041944963933,0.5515151515151515,0.1975762859573117,0.537402189022182,0.5474631147540997,0.5423770501964982,0.8204769027716676,0.7030291581473901,0.6010647135067347,95.96174
0.1092706385252471,0.4545454545454545,0.2618178342764807,0.092753932747391,0.095707699063232,0.1049250762874113,0.4115967988603254,0.30319957012052,0.1717034077019722,304.61255
0.4281325140261822,0.7151515151515152,0.2781228576372653,0.0602331167798936,0.0702325533295998,0.0717905174530678,0.4269967728096216,0.2491595698775728,0.1247218958097563,537.51147
0.1305102858669516,0.1636363636363636,0.3293198650056874,0.0652127696854303,0.0704448428961748,0.063081379732137,0.4964877548027585,0.2300121121877487,0.0989692254483982,89.22485999999999
0.0416777985573069,0.5575757575757576,0.2759787975506603,0.0708149844058451,0.067996194379391,0.0616320812693377,0.4364401986047382,0.2014464777821508,0.0861800112945149,372.75723
0.0988511888859203,0.5151515151515151,0.2536042179281443,0.1142703620947732,0.1034378659250589,0.1027112802648054,0.3973613642553367,0.2214839731785678,0.1140902997848681,410.03772
0.0733368955383382,0.5454545454545454,0.256846769338757,0.0959786938289197,0.1005584016393445,0.0933364739719576,0.566080070391553,0.3008267401546807,0.1426754886401466,388.64551
0.2908095110873631,0.5333333333333333,0.2712986326133195,0.0662036886185724,0.0784898417277827,0.0722939559453659,0.623240211174659,0.3145328926898756,0.1376320323173703,311.75307999999995
0.3371627037135987,0.6666666666666666,0.2852376344868479,0.1546335204549938,0.1290673533218294,0.1298005933719043,0.3357823727819313,0.1984246552909972,0.1183321223619265,531.5736099999999
0.1828746994389527,0.4545454545454545,0.2483290223496851,0.0640067334924182,0.0782629255989915,0.0707579986803423,0.5339082387036648,0.3638435304583423,0.1692106115483263,205.91945
0.1816724552497996,0.5757575757575758,0.2824111518978482,0.0452956381421847,0.0571352772666448,0.0559850038722456,0.3529521355396524,0.1911547466350745,0.0881373885844132,485.20135
0.1761955650547689,0.6666666666666666,0.2852376344868479,0.0426845520702472,0.044492051664183,0.0533608026510599,0.3032302790331808,0.1761419196857903,0.0823379620583048,478.41092
0.1415976489446967,0.6363636363636364,0.2698495293199694,0.0550409419570368,0.0732325819672133,0.0635070189140832,0.5237473725375189,0.2402658014045702,0.1060059021459113,297.00476000000003
0.216136788672188,0.6363636363636364,0.2906071854215055,0.0547993118213539,0.0782530737704917,0.0655673250791211,0.6176397879873472,0.3448449385977163,0.1549971301958343,421.78519000000006
0.252872027785199,0.5454545454545454,0.2127029118898542,0.0533673711026555,0.0749790424739194,0.067736362171233,0.6222413310402772,0.3430259457406324,0.1489082675588542,144.37028999999998
0.1818060379374833,0.5151515151515151,0.2331956070095933,0.09075948289816,0.1065427400468386,0.100077748516314,0.4681205874342719,0.2850110486011466,0.1440618603257305,195.31612
0.1743254074271974,0.6727272727272727,0.2741035283680597,0.0509885439716569,0.0714417765502494,0.0608489749893412,0.5577727194475803,0.2877060086500458,0.1226237637050487,567.77185
0.3117819930537002,0.503030303030303,0.2955672828547265,0.0620626336016069,0.0902663934426234,0.0763026418556217,0.6360918023170566,0.3450706729487069,0.1527854185319623,303.30252
0.1142131979695431,0.5757575757575758,0.2715491443431527,0.0538494784426872,0.0767055157103823,0.0653645413634505,0.6596825047660934,0.359226375677839,0.1578403834778698,375.41931
0.3517232166711194,0.7575757575757576,0.2828482852916015,0.1549522560981638,0.1779363374842373,0.1599818427856069,0.5711656908863264,0.3444136273651701,0.2068821736446233,558.2663
0.2266898209991985,0.5757575757575758,0.2784447451900529,0.8008795573329385,0.791362259444049,0.7862781859372098,0.8292413606019446,0.7856567926810906,0.7711260222201809,232.25073
0.3938017632914774,0.5575757575757576,0.2823039140760434,0.0682539472942453,0.089135167943692,0.0751011050268729,0.6172339754012145,0.3802783677389673,0.1714164925333594,287.11652000000004
0.3348917980229762,0.5515151515151515,0.2442473698009241,0.2888681597228593,0.3032085528883693,0.2917458467710759,0.5833123834663663,0.4378365378509851,0.3284367347862277,291.80707
0.121693828479829,0.696969696969697,0.2806009913927721,0.2860914156221892,0.2581469148451735,0.2463335110273616,0.5146200974401584,0.318667214863545,0.2054222598603432,321.25122000000005
0.2010419449639326,0.6242424242424243,0.3034541372038295,0.2601525540538959,0.2355852971311481,0.2222626854939692,0.5410855697316321,0.3068522757578455,0.1900617850597483,433.0127
0.1536200908362276,0.7151515151515152,0.3675195091014619,0.3492453533453894,0.3134721963487338,0.3070631685362114,0.5188344065378842,0.3232067597927898,0.2218990593767159,545.11224
0.1494790275180336,0.696969696969697,0.2806009913927721,0.0459996433911664,0.0607641241024251,0.0568204230579568,0.3913639454174571,0.2124321059943614,0.1019162380176187,481.8714900000001
0.1536200908362276,0.4545454545454545,0.2618178342764807,0.0527297697338233,0.0703948331381735,0.0639897740334127,0.4003794544654641,0.3119875536555619,0.1531391455602534,304.61255
0.3478493187282928,0.5757575757575758,0.3041349929198665,0.0382275030841834,0.0417937759497864,0.0405722002212251,0.3680391171133171,0.2408353195934792,0.1110993166361305,413.4292
0.1556238311514827,0.5757575757575758,0.2986514147558546,0.0432531292604411,0.0559865339578456,0.0566908885468823,0.339288333019085,0.2328361727391632,0.1181352691312962,235.29781
0.3132514026182206,0.5454545454545454,0.2703004156161945,0.0577018771390855,0.0778816598360657,0.0687272975217881,0.6057138143422789,0.3889929104809337,0.1740753250867058,295.5094
0.2380443494523109,0.5757575757575758,0.2784447451900529,0.0506961353893334,0.0685442087369601,0.0679975498510642,0.4520257569091729,0.3128118964109936,0.1505941961742129,319.34476
0.1667111942292279,0.5757575757575758,0.2986514147558546,0.0482672026524275,0.0611836481984747,0.0649523491179151,0.362603546397963,0.2600899640276988,0.1361644362167418,235.29781
0.2355062783863211,0.5151515151515151,0.2187270313472169,0.0561701067255389,0.0713655510018214,0.0693351075186615,0.5281219957308844,0.3409724382908118,0.1649190798341192,161.77347
0.2189420251135453,0.4969696969696969,0.3179277614000245,0.046309131854122,0.0575118636755826,0.0605425123024991,0.3803775125932249,0.2263861519216394,0.1118282772074464,435.20193
0.3919316056639059,0.5151515151515151,0.2997140440810119,0.0498389966786978,0.0687689738919246,0.0640616814079242,0.4305605796440212,0.2485356723066759,0.121335535594422,425.40454000000005
0.1568260753406358,0.5818181818181818,0.2974225319894253,0.0505485610707508,0.063419117647059,0.0688047803825795,0.3517054424057367,0.2817419554940825,0.1530832257332191,260.29666000000003
0.2683676195565054,0.503030303030303,0.2104138370214903,0.0546027641752332,0.0727336457761392,0.0665181091607608,0.4675375797009635,0.2747947611292196,0.130460137224111,309.19186
0.1500133582687683,0.5757575757575758,0.2715491443431527,0.0481873719734228,0.0568123602831594,0.0544577721226246,0.3855404018184471,0.2339298846766171,0.1143786864537138,422.34204000000005
0.158829815655891,0.4545454545454545,0.2260740407524613,0.05501407562289,0.0665663422131149,0.0658852261879673,0.3464859216893973,0.2571416070317364,0.1351788582935491,186.65192
0.434410900347315,0.7575757575757576,0.2926017044546521,0.0552439152902848,0.0618655987425823,0.063151364251561,0.4086825709947074,0.2579596083570654,0.1265511171233863,632.0676900000001
0.5307240181672455,0.5454545454545454,0.255703711647246,0.0491107439442313,0.0700679955290611,0.0597630181826162,0.5690617125944873,0.3550682749111519,0.1604559885664933,252.68874
0.0199038204648677,0.5757575757575758,0.2227991090904596,0.0651800628438598,0.092597336065574,0.0833095719226909,0.3735885027130091,0.2538558983020732,0.1555373829510082,227.48741
0.1065989847715736,0.5151515151515151,0.2274139912629029,0.066231354180051,0.0755763319672133,0.074941422957242,0.3217040621792036,0.1983342963818992,0.0997611344014945,181.39232
0.2077210793481164,0.696969696969697,0.2906225051103348,0.0614147799266058,0.0714120807269202,0.0723428924890233,0.3966543751591904,0.2459231756273088,0.1261259609870431,606.81378
0.2332353726956986,0.7878787878787878,0.3086354996882095,0.0489428681563853,0.0502801613729509,0.0521707598279261,0.4013500879894413,0.2006334590852523,0.0951757391419584,549.03271
0.0822869356131445,0.3939393939393939,0.1426884521926478,0.048588774119968,0.0545012108792844,0.0535336129102789,0.3826207521764056,0.2394531029020782,0.118671743895175,76.3576
0.1098049692759818,0.6363636363636364,0.2594706142255149,0.0401249231442319,0.0443600968703431,0.0409920961846877,0.392608886933568,0.1532863527263034,0.0643764679332703,335.1264
0.0813518567993588,0.7454545454545455,0.1986030532836186,0.0465238134174808,0.0646467603434817,0.0592825057573458,0.5914985439842453,0.3250130170300835,0.1459605947951953,214.31297
0.0312583489179802,0.5454545454545454,0.2216309828172281,0.0363886974500346,0.040266393442623,0.0427953336721915,0.3930195043261462,0.2404880433816325,0.1127936931724517,248.37045
0.0817526048624098,0.6060606060606061,0.3041282035123172,0.0313241908334549,0.0350974406155904,0.0377989858031157,0.2646686479255125,0.0857423154166992,0.0481557162798343,538.59509
0.2204114346780657,0.696969696969697,0.2806009913927721,0.0382688735997381,0.0596892076502737,0.0495493596816382,0.6001036320086055,0.3248422081962862,0.1482401843693328,267.70935
0.2126636387924125,0.4484848484848485,0.3920118616172508,0.044154236120034,0.0749686930783242,0.0619945534714385,0.7248423522510645,0.4157739947254555,0.1830634917043494,369.5864
0.2596847448570665,0.503030303030303,0.2359293010287519,0.0479197705423921,0.0860725596125189,0.0773859367762401,0.5858336999560052,0.4697713029036925,0.2301396139891959,215.04422
0.2798557306973016,0.5151515151515151,0.4208532648868205,0.0615957593800217,0.0812241945653501,0.0750498605093169,0.5319409313562253,0.3496017953181197,0.1679060327180507,234.77975
0.2731765963131178,0.5151515151515151,0.2625335074671297,0.0377128864955784,0.0592361200051231,0.0586932670493288,0.5252293683091376,0.3770087723075372,0.178579509275031,247.32373
0.1453379641998397,0.5454545454545454,0.1837474813909302,0.0230256164655587,0.0383196721311479,0.0305964320692261,0.3241531016278047,0.2000122233087394,0.0961345146244574,175.50432
0.2632914774245258,0.5454545454545454,0.2412356582469889,0.0420380334789233,0.0688082813433336,0.0522009875545086,0.6996656757464408,0.4303702389380205,0.1898202423601262,236.96536
0.1838097782527384,0.5757575757575758,0.3223934506937556,0.0383370907264419,0.0548539959016392,0.0560170090376007,0.3904238158087682,0.2755203240288045,0.1401290973207614,204.83553
0.2150681271707187,0.3939393939393939,0.2629990171026917,0.0490334351444628,0.0712629421915445,0.0598734162873985,0.5414150301963748,0.3718775533901791,0.1806767998328982,333.95917000000003
0.3784397542078547,0.6666666666666666,0.2750505636775052,0.0389520089469173,0.0529373516430531,0.0498975599448082,0.2841113365038714,0.2181189358611645,0.1216822331244522,412.29916
0.1655089500400748,0.5454545454545454,0.255703711647246,0.040669956262943,0.073820390674899,0.0521650844599408,0.5742025242685175,0.3546743837547447,0.1624259204120792,202.15099
0.1835426128773711,0.696969696969697,0.2806009913927721,0.0293764390889331,0.0458428315064509,0.0313467229096265,0.410259881240286,0.2259402019166989,0.0988412538796224,535.4187
0.0687950841570932,0.696969696969697,0.2306676842653913,0.0389211414687709,0.0750512295081971,0.0618623160556888,0.5634257222466651,0.3285847630900522,0.1443536891644224,243.05492
0.4125033395671921,0.696969696969697,0.2906225051103348,0.045696130079781,0.0644540398126461,0.0557628652542061,0.4706387614438627,0.2725337490316615,0.1269219953519788,441.31912
0.1568260753406358,0.4727272727272727,0.2230367383546863,0.0178254745719674,0.0267296699741158,0.0184706090381226,0.3728645194155653,0.2046760881668995,0.0845085086406538,133.23854
0.2539406892866684,0.7393939393939394,0.2751299475196205,0.0415454761376333,0.0659046277322407,0.0542827704289591,0.540440517508271,0.2983274439209405,0.1385436632738481,324.04514
1.0,0.6545454545454545,0.3500562824477102,0.0479214412814849,0.064632855191257,0.0563380980127197,0.5380124162878221,0.3290414703529184,0.1469382214048141,273.76917000000003
0.0792145337964199,0.4969696969696969,0.377346915398063,0.0441332102933102,0.036750768442623,0.0440350594448509,0.6637483501979762,0.3535064227931376,0.1384369979862884,401.05215
0.2017098584023511,0.4969696969696969,0.2820662848118168,0.0526171313763739,0.0597395528395782,0.0663474667974877,0.3548468826597933,0.3828376014375871,0.1960580711683723,233.006
0.4811648410366017,0.5757575757575758,0.2496026455709909,0.0486502658426015,0.0674343472550127,0.0584431372867541,0.5119530889558953,0.3353705815094318,0.1512916206473598,283.05997
0.1940956452043815,0.5454545454545454,0.255703711647246,0.0541234513363608,0.0694353887232988,0.0671781098990599,0.4598137112435415,0.4343062817704995,0.2128134100892427,202.15099
0.1947635586427999,0.3939393939393939,0.1898121632062158,0.0493891278505045,0.0626428515132412,0.0716561496596952,0.4669842183040608,0.3987085176802026,0.201381079268718,104.60509
0.1605663905957788,0.5454545454545454,0.2412356582469889,0.0415710631225351,0.0478286921838405,0.0566643229946105,0.3065764251146987,0.3935215868394633,0.2057254786431614,213.26646
0.2878706919583222,0.4242424242424242,0.2052324745371103,0.0504342417269212,0.0759864348531426,0.0779942476724152,0.3965818546218919,0.362107708185174,0.1893359358586069,114.05259
0.5351322468608068,0.6545454545454545,0.2364576562059885,0.0392152998948199,0.0604463649322877,0.0573486362207987,0.4481570037682445,0.3434827057091085,0.1662831728692973,239.86746
0.1597648944696767,0.4545454545454545,0.3761723478920282,0.0294595194430493,0.0478995901639342,0.0443064216417553,0.4424035782372769,0.2828631063501964,0.1288926096039697,384.19977
0.0730697301629708,0.5151515151515151,0.3551441600127571,0.0481102064814059,0.0483976548269578,0.0502502179851154,0.5623991787652135,0.3430490117640106,0.1509152204900781,375.10345
0.1281057974886454,0.7454545454545455,0.2056248674759872,0.0493846277265396,0.0710396626473382,0.0705352736305311,0.4701326749880907,0.3116971278989741,0.1524039398679179,211.4529
0.5020037403152551,0.6303030303030303,0.3022014044672909,0.042359964849131,0.0603329055997793,0.0559575260413933,0.39695505770077,0.2204991672336667,0.1059039920416256,379.57065
0.3024312049158429,0.7090909090909091,0.2919260713598069,0.0468287212793047,0.0710185631629704,0.0744623054086319,0.408156103620506,0.2290497717444158,0.1196768555149278,309.79889
0.2702377771840769,0.5757575757575758,0.2403382378388654,0.0203743598386686,0.0247780054644805,0.0233847701459864,0.3327202005600616,0.1822860444737949,0.0783412670450898,123.40633
0.223617419182474,0.5757575757575758,0.2784447451900529,0.0397545818780735,0.0554095158811476,0.049409270669328,0.4606274747030356,0.2596574556627258,0.1159427433665502,290.31342
0.1745925728025648,0.3636363636363636,0.229220844107891,0.020423824106049,0.0362543140638482,0.0285554519550805,0.503151411304329,0.2734085135052935,0.1170072272111824,116.95156
0.1593641464066257,0.6363636363636364,0.2490918732184333,0.0472029809949888,0.0734631147540985,0.0713896086185737,0.4970303563572371,0.2760120344030583,0.144458738311262,323.68417
0.1839433609404221,0.7393939393939394,0.2751299475196205,0.0322442733824715,0.0506190232240436,0.048655104157627,0.4272449528278839,0.2152413547870902,0.1001716341445284,432.06021
0.0535666577611541,0.0969696969696969,0.3610619120851803,0.0121949794998189,0.0468750000000001,0.0323568426664022,0.7427775333626618,0.3581151657925169,0.1479738443785777,27.99838
0.0609137055837563,0.2242424242424242,0.3276942371160546,0.0116342907871833,0.0164894979508194,0.0161474281888844,0.1739807889719886,0.0151263445639612,0.0119271185180635,85.88789
0.0724018167245525,0.7878787878787878,0.2583416576112218,0.0128257543015337,0.1093109631147543,0.047605469670109,0.7823361196656401,0.4727920259578635,0.2296212735835329,262.13275
0.0460860272508682,0.2545454545454545,0.2374428166501341,0.0268079290728778,0.0651255122950821,0.0351462256548852,0.6986911570611527,0.3656575028891461,0.1459132649598063,119.67278
0.0472882714400213,0.4606060606060606,0.2801723882802988,0.0315219194243595,0.0139241803278688,0.0347222394406358,0.1219533655961284,0.0875077784691973,0.0596860161808009,290.74051000000003
0.1152818594710125,0.6363636363636364,0.2292382528451969,0.2898015979628307,0.2870013127561482,0.2616208794614638,0.6961339639243291,0.4159588491199222,0.2409574906506253,277.86469
0.2327010419449639,0.6787878787878788,0.179671051463361,0.2300331456158254,0.2167427934288479,0.2070144100931604,0.4472950640881082,0.2483477056037095,0.1605324800689781,221.8015
0.3934010152284264,0.6848484848484848,0.2187153674932219,0.2321304276596217,0.2236135745281727,0.2138870747336913,0.4559673847541662,0.262409879944512,0.1711077444078062,302.27884
0.2851990382046487,0.696969696969697,0.2405151106098942,0.2879697228095174,0.254869364754099,0.2573536813656825,0.2688719753629565,0.2155431593919462,0.1773374404856176,469.59323
0.0861608335559711,0.6787878787878788,0.134156081864239,0.291240406966557,0.2821550546448096,0.2747397608982237,0.5363836339639243,0.3495421815272461,0.2243074028941845,146.09547
0.284664707453914,0.6727272727272727,0.2550557584447173,0.1724344156361921,0.1655063130027499,0.1627690638060678,0.3278335378222526,0.1826994697665328,0.124311135075054,448.29669
0.0873630777451242,0.6787878787878788,0.1665046493514723,0.2574708054272119,0.2580570044709396,0.24786626289174,0.5580080390353145,0.3725160670847519,0.2365038292250544,166.8605
0.0782794549826342,0.6909090909090909,0.2450803778810154,0.2093549354234561,0.2069529826958112,0.191634054991481,0.4167929478092257,0.2557912555190109,0.1695439358629166,315.89462000000003
0.0699973283462463,0.6787878787878788,0.2330547703247878,0.2456217053280443,0.2322160421545672,0.2311734358645585,0.4396224833972283,0.3249931739964184,0.2167521759026023,295.51611
0.0100187015762757,0.6787878787878788,0.1606032614921168,0.1738835870060389,0.1944159836065578,0.1746153750790329,0.2387813462384513,0.2136439905769404,0.152531361210683,137.28523
0.1500133582687683,0.6848484848484848,0.245908163339915,0.1446877247552407,0.1280115632318502,0.1330243464431383,0.3625919175413243,0.2044110270119229,0.1215250088541423,343.98807
0.2050494255944429,0.6848484848484848,0.2987758872275924,0.1575254938149025,0.1358094262295082,0.1394567521664208,0.5009898812142543,0.2662570006222794,0.1480514191331665,351.33307
0.0510285866951643,0.6909090909090909,0.1543021690242159,0.1527075758056147,0.1316012880562065,0.139245998785069,0.4950285965684117,0.2916973572254059,0.1629956414993533,206.87019
0.5523644135720011,0.7212121212121212,0.2411641083366613,0.1960289628223769,0.1957991803278693,0.1880847260933714,0.4463857380592608,0.2747236952463422,0.1711939921163247,376.37573
0.1195565054768902,0.6787878787878788,0.2023584660952655,0.1220644813257741,0.1175600782414314,0.1173456794993315,0.3230812302523712,0.1665981420570721,0.1046465808779993,320.33102
0.3063051028586695,0.696969696969697,0.2038806860853007,0.1688752467290815,0.179185493392671,0.1691473602271868,0.4625380688389396,0.275219754836933,0.1709663784620674,235.68623
0.141063318193962,0.4969696969696969,0.2590522822680521,0.1126263426909388,0.1086870608899298,0.1250918725349387,0.2772798692728289,0.1745917097392786,0.1135029480715517,324.97821
0.056505476890195,0.696969696969697,0.2038806860853007,0.1596093868635307,0.1680327868852465,0.1633958568364684,0.5270078701666914,0.3064161258778573,0.17900374621419,282.82349
0.1878172588832487,0.696969696969697,0.2906225051103348,0.1070484142123802,0.121696353509878,0.12273285149325,0.534069586863251,0.3389232889077299,0.1863832933815057,386.14871
0.1017900080149612,0.5757575757575758,0.1935221392134941,0.12186969661067,0.1248353337236537,0.1289757562769974,0.4231035132926924,0.3312496825114636,0.1945325497667442,174.91263999999998
0.2948169917178733,0.7151515151515152,0.3233188991689417,0.1152600777955585,0.1137503201844262,0.125004648971648,0.3213585203108973,0.215042031513911,0.1404563658166839,650.1231700000001
0.121693828479829,0.6787878787878788,0.2731838247761846,0.1821914841807607,0.1953420554854985,0.2096471645087498,0.3986485724277211,0.3845405916423342,0.2859748573258531,310.15179
0.2318995458188618,0.696969696969697,0.3006438447405245,0.1462871894310176,0.1596529601050209,0.1590296976308844,0.414028129124505,0.3433430193795008,0.2163873537796678,624.5755
0.261955650547689,0.5151515151515151,0.2536042179281443,0.1082679891800428,0.1200108405298596,0.1298723436661526,0.390421720822072,0.3635434756899023,0.2226057798733216,369.02985
0.1847448570665242,0.503030303030303,0.2068979684351738,0.0829211881928297,0.0941598360655737,0.0890742967655556,0.6809673950237087,0.4146062983376311,0.1891304839695,186.04947
0.2145337964199839,0.6363636363636364,0.3541652667140416,0.0703536905104495,0.0751385525335321,0.0755500156092748,0.5970950152648352,0.3525843711360203,0.158472882187161,276.64713
0.0629174458990114,0.5212121212121212,0.2464246805757835,0.0700300202081559,0.0914446721311477,0.0791936823574629,0.6050153981522216,0.4065028002489098,0.1942471854909347,209.78542
0.1339834357467272,0.5212121212121212,0.1750958612119754,0.0744754807154788,0.0851214871194384,0.0734413547723243,0.4402907841535196,0.3430543032396539,0.1650735367115597,159.89798000000002
0.1775313919316056,0.7393939393939394,0.3144341759974597,0.1034349371965743,0.1000748738965952,0.10048573409408,0.4169620799350244,0.283094875527396,0.1608725121067582,544.5567
0.0351322468608068,0.6787878787878788,0.161886807693687,0.1307339181628094,0.1586407103825137,0.1336424382926502,0.6416385589284821,0.377978042492667,0.2009186143855915,198.69633
0.1870157627571466,0.6787878787878788,0.242830124496844,0.11052225817379,0.1242571721311478,0.1191531433246968,0.3934997800263969,0.2027305204907105,0.1187790703312117,514.38104
0.2164039540475554,0.6909090909090909,0.2613700815529707,0.0881077711667955,0.0800795803837555,0.0840111440076731,0.2019032716074085,0.1129446986196752,0.0767042424281605,401.60593
0.0732033128506545,0.6363636363636364,0.2698495293199694,0.3703699377401905,0.3539959016393453,0.3635185896879617,0.2754130615437262,0.3072495332918463,0.3105656815750253,544.50873
0.0772107934811648,0.0909090909090909,0.4267795472405237,0.1729724678480067,0.1562500000000001,0.1405849026195409,0.5920222906584557,0.3430304915992537,0.1935490126996333,48.17868
0.3013625434143734,0.6303030303030303,0.2510366032628848,0.0464232732539805,0.0332324752390712,0.0438449681597095,0.3077965366378267,0.1833704662636679,0.0889443045584862,150.12523000000002
