origin,zmax,zmean,zsd,zskew,zkurt,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,origin*origin,origin*zmax,origin*zmean,origin*zsd,origin*zskew,origin*zkurt,origin*pzabovezmean,origin*pzabove2,origin*zq5,origin*zq10,origin*zq15,origin*zq20,origin*zq25,origin*zq30,origin*zq35,origin*zq40,origin*zq45,origin*zq50,origin*zq55,origin*zq60,origin*zq65,origin*zq70,origin*zq75,origin*zq80,origin*zq85,origin*zq90,origin*zq95,origin*zpcum1,origin*zpcum2,origin*zpcum3,origin*zpcum4,origin*zpcum5,origin*zpcum6,origin*zpcum7,origin*zpcum8,origin*zpcum9,zmax*zmax,zmax*zmean,zmax*zsd,zmax*zskew,zmax*zkurt,zmax*pzabovezmean,zmax*pzabove2,zmax*zq5,zmax*zq10,zmax*zq15,zmax*zq20,zmax*zq25,zmax*zq30,zmax*zq35,zmax*zq40,zmax*zq45,zmax*zq50,zmax*zq55,zmax*zq60,zmax*zq65,zmax*zq70,zmax*zq75,zmax*zq80,zmax*zq85,zmax*zq90,zmax*zq95,zmax*zpcum1,zmax*zpcum2,zmax*zpcum3,zmax*zpcum4,zmax*zpcum5,zmax*zpcum6,zmax*zpcum7,zmax*zpcum8,zmax*zpcum9,zmean*zmean,zmean*zsd,zmean*zskew,zmean*zkurt,zmean*pzabovezmean,zmean*pzabove2,zmean*zq5,zmean*zq10,zmean*zq15,zmean*zq20,zmean*zq25,zmean*zq30,zmean*zq35,zmean*zq40,zmean*zq45,zmean*zq50,zmean*zq55,zmean*zq60,zmean*zq65,zmean*zq70,zmean*zq75,zmean*zq80,zmean*zq85,zmean*zq90,zmean*zq95,zmean*zpcum1,zmean*zpcum2,zmean*zpcum3,zmean*zpcum4,zmean*zpcum5,zmean*zpcum6,zmean*zpcum7,zmean*zpcum8,zmean*zpcum9,zsd*zsd,zsd*zskew,zsd*zkurt,zsd*pzabovezmean,zsd*pzabove2,zsd*zq5,zsd*zq10,zsd*zq15,zsd*zq20,zsd*zq25,zsd*zq30,zsd*zq35,zsd*zq40,zsd*zq45,zsd*zq50,zsd*zq55,zsd*zq60,zsd*zq65,zsd*zq70,zsd*zq75,zsd*zq80,zsd*zq85,zsd*zq90,zsd*zq95,zsd*zpcum1,zsd*zpcum2,zsd*zpcum3,zsd*zpcum4,zsd*zpcum5,zsd*zpcum6,zsd*zpcum7,zsd*zpcum8,zsd*zpcum9,zskew*zskew,zskew*zkurt,zskew*pzabovezmean,zskew*pzabove2,zskew*zq5,zskew*zq10,zskew*zq15,zskew*zq20,zskew*zq25,zskew*zq30,zskew*zq35,zskew*zq40,zskew*zq45,zskew*zq50,zskew*zq55,zskew*zq60,zskew*zq65,zskew*zq70,zskew*zq75,zskew*zq80,zskew*zq85,zskew*zq90,zskew*zq95,zskew*zpcum1,zskew*zpcum2,zskew*zpcum3,zskew*zpcum4,zskew*zpcum5,zskew*zpcum6,zskew*zpcum7,zskew*zpcum8,zskew*zpcum9,zkurt*zkurt,zkurt*pzabovezmean,zkurt*pzabove2,zkurt*zq5,zkurt*zq10,zkurt*zq15,zkurt*zq20,zkurt*zq25,zkurt*zq30,zkurt*zq35,zkurt*zq40,zkurt*zq45,zkurt*zq50,zkurt*zq55,zkurt*zq60,zkurt*zq65,zkurt*zq70,zkurt*zq75,zkurt*zq80,zkurt*zq85,zkurt*zq90,zkurt*zq95,zkurt*zpcum1,zkurt*zpcum2,zkurt*zpcum3,zkurt*zpcum4,zkurt*zpcum5,zkurt*zpcum6,zkurt*zpcum7,zkurt*zpcum8,zkurt*zpcum9,pzabovezmean*pzabovezmean,pzabovezmean*pzabove2,pzabovezmean*zq5,pzabovezmean*zq10,pzabovezmean*zq15,pzabovezmean*zq20,pzabovezmean*zq25,pzabovezmean*zq30,pzabovezmean*zq35,pzabovezmean*zq40,pzabovezmean*zq45,pzabovezmean*zq50,pzabovezmean*zq55,pzabovezmean*zq60,pzabovezmean*zq65,pzabovezmean*zq70,pzabovezmean*zq75,pzabovezmean*zq80,pzabovezmean*zq85,pzabovezmean*zq90,pzabovezmean*zq95,pzabovezmean*zpcum1,pzabovezmean*zpcum2,pzabovezmean*zpcum3,pzabovezmean*zpcum4,pzabovezmean*zpcum5,pzabovezmean*zpcum6,pzabovezmean*zpcum7,pzabovezmean*zpcum8,pzabovezmean*zpcum9,pzabove2*pzabove2,pzabove2*zq5,pzabove2*zq10,pzabove2*zq15,pzabove2*zq20,pzabove2*zq25,pzabove2*zq30,pzabove2*zq35,pzabove2*zq40,pzabove2*zq45,pzabove2*zq50,pzabove2*zq55,pzabove2*zq60,pzabove2*zq65,pzabove2*zq70,pzabove2*zq75,pzabove2*zq80,pzabove2*zq85,pzabove2*zq90,pzabove2*zq95,pzabove2*zpcum1,pzabove2*zpcum2,pzabove2*zpcum3,pzabove2*zpcum4,pzabove2*zpcum5,pzabove2*zpcum6,pzabove2*zpcum7,pzabove2*zpcum8,pzabove2*zpcum9,zq5*zq5,zq5*zq10,zq5*zq15,zq5*zq20,zq5*zq25,zq5*zq30,zq5*zq35,zq5*zq40,zq5*zq45,zq5*zq50,zq5*zq55,zq5*zq60,zq5*zq65,zq5*zq70,zq5*zq75,zq5*zq80,zq5*zq85,zq5*zq90,zq5*zq95,zq5*zpcum1,zq5*zpcum2,zq5*zpcum3,zq5*zpcum4,zq5*zpcum5,zq5*zpcum6,zq5*zpcum7,zq5*zpcum8,zq5*zpcum9,zq10*zq10,zq10*zq15,zq10*zq20,zq10*zq25,zq10*zq30,zq10*zq35,zq10*zq40,zq10*zq45,zq10*zq50,zq10*zq55,zq10*zq60,zq10*zq65,zq10*zq70,zq10*zq75,zq10*zq80,zq10*zq85,zq10*zq90,zq10*zq95,zq10*zpcum1,zq10*zpcum2,zq10*zpcum3,zq10*zpcum4,zq10*zpcum5,zq10*zpcum6,zq10*zpcum7,zq10*zpcum8,zq10*zpcum9,zq15*zq15,zq15*zq20,zq15*zq25,zq15*zq30,zq15*zq35,zq15*zq40,zq15*zq45,zq15*zq50,zq15*zq55,zq15*zq60,zq15*zq65,zq15*zq70,zq15*zq75,zq15*zq80,zq15*zq85,zq15*zq90,zq15*zq95,zq15*zpcum1,zq15*zpcum2,zq15*zpcum3,zq15*zpcum4,zq15*zpcum5,zq15*zpcum6,zq15*zpcum7,zq15*zpcum8,zq15*zpcum9,zq20*zq20,zq20*zq25,zq20*zq30,zq20*zq35,zq20*zq40,zq20*zq45,zq20*zq50,zq20*zq55,zq20*zq60,zq20*zq65,zq20*zq70,zq20*zq75,zq20*zq80,zq20*zq85,zq20*zq90,zq20*zq95,zq20*zpcum1,zq20*zpcum2,zq20*zpcum3,zq20*zpcum4,zq20*zpcum5,zq20*zpcum6,zq20*zpcum7,zq20*zpcum8,zq20*zpcum9,zq25*zq25,zq25*zq30,zq25*zq35,zq25*zq40,zq25*zq45,zq25*zq50,zq25*zq55,zq25*zq60,zq25*zq65,zq25*zq70,zq25*zq75,zq25*zq80,zq25*zq85,zq25*zq90,zq25*zq95,zq25*zpcum1,zq25*zpcum2,zq25*zpcum3,zq25*zpcum4,zq25*zpcum5,zq25*zpcum6,zq25*zpcum7,zq25*zpcum8,zq25*zpcum9,zq30*zq30,zq30*zq35,zq30*zq40,zq30*zq45,zq30*zq50,zq30*zq55,zq30*zq60,zq30*zq65,zq30*zq70,zq30*zq75,zq30*zq80,zq30*zq85,zq30*zq90,zq30*zq95,zq30*zpcum1,zq30*zpcum2,zq30*zpcum3,zq30*zpcum4,zq30*zpcum5,zq30*zpcum6,zq30*zpcum7,zq30*zpcum8,zq30*zpcum9,zq35*zq35,zq35*zq40,zq35*zq45,zq35*zq50,zq35*zq55,zq35*zq60,zq35*zq65,zq35*zq70,zq35*zq75,zq35*zq80,zq35*zq85,zq35*zq90,zq35*zq95,zq35*zpcum1,zq35*zpcum2,zq35*zpcum3,zq35*zpcum4,zq35*zpcum5,zq35*zpcum6,zq35*zpcum7,zq35*zpcum8,zq35*zpcum9,zq40*zq40,zq40*zq45,zq40*zq50,zq40*zq55,zq40*zq60,zq40*zq65,zq40*zq70,zq40*zq75,zq40*zq80,zq40*zq85,zq40*zq90,zq40*zq95,zq40*zpcum1,zq40*zpcum2,zq40*zpcum3,zq40*zpcum4,zq40*zpcum5,zq40*zpcum6,zq40*zpcum7,zq40*zpcum8,zq40*zpcum9,zq45*zq45,zq45*zq50,zq45*zq55,zq45*zq60,zq45*zq65,zq45*zq70,zq45*zq75,zq45*zq80,zq45*zq85,zq45*zq90,zq45*zq95,zq45*zpcum1,zq45*zpcum2,zq45*zpcum3,zq45*zpcum4,zq45*zpcum5,zq45*zpcum6,zq45*zpcum7,zq45*zpcum8,zq45*zpcum9,zq50*zq50,zq50*zq55,zq50*zq60,zq50*zq65,zq50*zq70,zq50*zq75,zq50*zq80,zq50*zq85,zq50*zq90,zq50*zq95,zq50*zpcum1,zq50*zpcum2,zq50*zpcum3,zq50*zpcum4,zq50*zpcum5,zq50*zpcum6,zq50*zpcum7,zq50*zpcum8,zq50*zpcum9,zq55*zq55,zq55*zq60,zq55*zq65,zq55*zq70,zq55*zq75,zq55*zq80,zq55*zq85,zq55*zq90,zq55*zq95,zq55*zpcum1,zq55*zpcum2,zq55*zpcum3,zq55*zpcum4,zq55*zpcum5,zq55*zpcum6,zq55*zpcum7,zq55*zpcum8,zq55*zpcum9,zq60*zq60,zq60*zq65,zq60*zq70,zq60*zq75,zq60*zq80,zq60*zq85,zq60*zq90,zq60*zq95,zq60*zpcum1,zq60*zpcum2,zq60*zpcum3,zq60*zpcum4,zq60*zpcum5,zq60*zpcum6,zq60*zpcum7,zq60*zpcum8,zq60*zpcum9,zq65*zq65,zq65*zq70,zq65*zq75,zq65*zq80,zq65*zq85,zq65*zq90,zq65*zq95,zq65*zpcum1,zq65*zpcum2,zq65*zpcum3,zq65*zpcum4,zq65*zpcum5,zq65*zpcum6,zq65*zpcum7,zq65*zpcum8,zq65*zpcum9,zq70*zq70,zq70*zq75,zq70*zq80,zq70*zq85,zq70*zq90,zq70*zq95,zq70*zpcum1,zq70*zpcum2,zq70*zpcum3,zq70*zpcum4,zq70*zpcum5,zq70*zpcum6,zq70*zpcum7,zq70*zpcum8,zq70*zpcum9,zq75*zq75,zq75*zq80,zq75*zq85,zq75*zq90,zq75*zq95,zq75*zpcum1,zq75*zpcum2,zq75*zpcum3,zq75*zpcum4,zq75*zpcum5,zq75*zpcum6,zq75*zpcum7,zq75*zpcum8,zq75*zpcum9,zq80*zq80,zq80*zq85,zq80*zq90,zq80*zq95,zq80*zpcum1,zq80*zpcum2,zq80*zpcum3,zq80*zpcum4,zq80*zpcum5,zq80*zpcum6,zq80*zpcum7,zq80*zpcum8,zq80*zpcum9,zq85*zq85,zq85*zq90,zq85*zq95,zq85*zpcum1,zq85*zpcum2,zq85*zpcum3,zq85*zpcum4,zq85*zpcum5,zq85*zpcum6,zq85*zpcum7,zq85*zpcum8,zq85*zpcum9,zq90*zq90,zq90*zq95,zq90*zpcum1,zq90*zpcum2,zq90*zpcum3,zq90*zpcum4,zq90*zpcum5,zq90*zpcum6,zq90*zpcum7,zq90*zpcum8,zq90*zpcum9,zq95*zq95,zq95*zpcum1,zq95*zpcum2,zq95*zpcum3,zq95*zpcum4,zq95*zpcum5,zq95*zpcum6,zq95*zpcum7,zq95*zpcum8,zq95*zpcum9,zpcum1*zpcum1,zpcum1*zpcum2,zpcum1*zpcum3,zpcum1*zpcum4,zpcum1*zpcum5,zpcum1*zpcum6,zpcum1*zpcum7,zpcum1*zpcum8,zpcum1*zpcum9,zpcum2*zpcum2,zpcum2*zpcum3,zpcum2*zpcum4,zpcum2*zpcum5,zpcum2*zpcum6,zpcum2*zpcum7,zpcum2*zpcum8,zpcum2*zpcum9,zpcum3*zpcum3,zpcum3*zpcum4,zpcum3*zpcum5,zpcum3*zpcum6,zpcum3*zpcum7,zpcum3*zpcum8,zpcum3*zpcum9,zpcum4*zpcum4,zpcum4*zpcum5,zpcum4*zpcum6,zpcum4*zpcum7,zpcum4*zpcum8,zpcum4*zpcum9,zpcum5*zpcum5,zpcum5*zpcum6,zpcum5*zpcum7,zpcum5*zpcum8,zpcum5*zpcum9,zpcum6*zpcum6,zpcum6*zpcum7,zpcum6*zpcum8,zpcum6*zpcum9,zpcum7*zpcum7,zpcum7*zpcum8,zpcum7*zpcum9,zpcum8*zpcum8,zpcum8*zpcum9,zpcum9*zpcum9,Target
0.0,0.4829364,0.39357495,0.6409311,0.4170885,0.000798615,0.65355873,0.5434091,0.0,0.0,0.0,0.0,0.0,0.001147666,0.003602305,0.007518797,0.47703928,0.51288736,0.51693505,0.51989174,0.5217622,0.52503914,0.52626175,0.5274475,0.5301351,0.5311183,0.5258621,0.22881626,0.21779928,0.21658853,0.21468389,0.20895812,0.21124448,0.27547443,0.48571634,0.70299834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23322758,0.19007167,0.35179386,0.31182557,0.00067170104,0.42676377,0.28312916,0.0,0.0,0.0,0.0,0.0,0.0006521438,0.0019174032,0.0036311008,0.23037964,0.24769197,0.24964675,0.25107464,0.25197798,0.2535605,0.25415096,0.2547236,0.25602153,0.25649634,0.25395793,0.16543028,0.16283207,0.16232446,0.15909123,0.14408064,0.13255247,0.16918184,0.29237014,0.4366414,0.15490125,0.2866987,0.4509177,0.0005073712,0.31808794,0.23073956,0.0,0.0,0.0,0.0,0.0,0.0004993594,0.0015214091,0.0029592102,0.18775071,0.20185961,0.20345269,0.20461637,0.20535254,0.20664226,0.20712343,0.20759013,0.2086479,0.20903485,0.20696615,0.37905166,0.3494513,0.29247722,0.2509549,0.18036473,0.16544092,0.19728981,0.2854682,0.36123064,0.41079268,0.55726266,0.0037127798,0.63923013,0.42706394,0.0,0.0,0.0,0.0,0.0,0.0010135665,0.0028921566,0.0054770494,0.34749812,0.37361154,0.37656006,0.37871388,0.38007638,0.38246346,0.38335404,0.38421786,0.38617563,0.3868918,0.38306293,0.24584977,0.2441382,0.23929751,0.23899405,0.22343345,0.21939245,0.2799452,0.40242174,0.56911594,0.17396282,0.00033349625,0.7865591,0.3395408,0.0,0.0,0.0,0.0,0.0,0.0014784022,0.004548763,0.008614264,0.5465425,0.5876135,0.59225094,0.59563845,0.5977814,0.6015358,0.5906894,0.57568115,0.53112286,0.5074092,0.4945904,0.09543663,0.09084157,0.090445906,0.08965054,0.08730277,0.08821427,0.115036264,0.20314085,0.29322284,6.3778594e-07,0.0011021068,0.00062190514,0.0,0.0,0.0,0.0,0.0,1.3911474e-06,4.596188e-06,1.0495364e-05,0.00071511196,0.00079670706,0.0008327345,0.000855111,0.0008707394,0.00088504795,0.00089434785,0.0009028302,0.00090995664,0.00091641647,0.00092378183,0.0001867161,0.00017594344,0.00017297085,0.00017144978,0.00016695983,0.00016870302,0.00021999801,0.0003884913,0.00056577876,0.42713898,0.37288582,0.0,0.0,0.0,0.0,0.0,0.0008172128,0.002664637,0.005984736,0.39800856,0.43737763,0.45059282,0.45770285,0.46107352,0.4639693,0.46504968,0.46609756,0.46847254,0.46934137,0.4627609,0.5595313,0.5143425,0.36059865,0.27740768,0.2632981,0.21439415,0.22148497,0.3554534,0.4859118,0.29529348,0.0,0.0,0.0,0.0,0.0,0.0006487033,0.0020361564,0.004408014,0.27967188,0.30068836,0.30306137,0.3047948,0.3058914,0.3078125,0.3085293,0.30922446,0.3108001,0.3113765,0.308295,0.34214178,0.2310785,0.17379811,0.11975098,0.11366018,0.114960104,0.14990348,0.2641994,0.3829013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3171373e-06,4.1342428e-06,9.213374e-06,0.0006171566,0.0006782028,0.0006986945,0.0007097194,0.00071267184,0.0007106884,0.00070870353,0.00070800586,0.00070843345,0.000707801,0.0006973678,0.0019610615,0.0015170177,0.0012433127,0.0008143859,0.00060747593,0.00055721187,0.00055047113,0.0007915671,0.0009784221,1.2976601e-05,2.8528862e-05,0.0018939897,0.0020363175,0.0020523882,0.002064127,0.0020715531,0.0020845637,0.0020894178,0.0020941256,0.0021047962,0.0021086996,0.002087831,0.004851628,0.0043445267,0.0036294223,0.0026208763,0.0019398879,0.001779377,0.0018103075,0.0025942225,0.0031118807,5.653231e-05,0.0035867614,0.0038562957,0.0038867297,0.0039089606,0.003923024,0.0039476627,0.003956855,0.003965771,0.003985978,0.0039933706,0.0039538504,0.00829724,0.0076897168,0.0074461075,0.00580978,0.0042966064,0.003941095,0.004119531,0.005815242,0.0069030975,0.22756647,0.24466741,0.24659832,0.24800879,0.24890107,0.2504643,0.25104752,0.25161317,0.25289527,0.25336426,0.25085685,0.4866882,0.4510529,0.43676358,0.37781072,0.28276163,0.25936526,0.27563453,0.38314453,0.43924615,0.26305342,0.26512945,0.2666459,0.26760525,0.26928592,0.269913,0.27052116,0.27189958,0.27240384,0.269708,0.5086402,0.4713976,0.45646378,0.3797802,0.30647215,0.2811139,0.29484633,0.40994504,0.47225413,0.26722184,0.26875025,0.26971716,0.27141112,0.2720431,0.27265608,0.2740454,0.27455366,0.27183652,0.5125325,0.47500485,0.42246202,0.38652742,0.31153843,0.28576097,0.29876477,0.4190074,0.47598115,0.27028742,0.27125987,0.2729635,0.27359912,0.2742156,0.27561286,0.276124,0.27339134,0.43129453,0.40893704,0.39926112,0.35905522,0.30962554,0.28400636,0.29987383,0.4268675,0.47870362,0.2722358,0.27394557,0.2745835,0.27520218,0.27660447,0.27711743,0.27437496,0.33578768,0.30956584,0.3101596,0.30701813,0.28779876,0.27659252,0.29927066,0.43116415,0.48042592,0.2756661,0.276308,0.27693057,0.27834168,0.2788579,0.27609816,0.260334,0.2585216,0.2533957,0.25333104,0.24876879,0.25144857,0.28024805,0.43387043,0.4834432,0.2769514,0.27757543,0.27898982,0.27950722,0.2767411,0.24834609,0.24661711,0.24172728,0.24166557,0.2373134,0.2398698,0.2724699,0.4148996,0.48456895,0.27820086,0.27961844,0.280137,0.27736464,0.24602489,0.2443121,0.23946795,0.23940682,0.22586861,0.22178358,0.2629362,0.40550637,0.4856608,0.28104323,0.28156444,0.27877793,0.24531177,0.23516826,0.20848371,0.1925384,0.18000248,0.17674695,0.22775263,0.39452696,0.4881355,0.2820866,0.27929497,0.24297951,0.22373724,0.19917528,0.1839419,0.17196569,0.16885553,0.21758388,0.3762751,0.48904073,0.27653092,0.20326263,0.20342113,0.19414349,0.17929494,0.16762128,0.16458969,0.20495096,0.35080224,0.48420095,0.05235688,0.049836013,0.049680654,0.049553715,0.04841365,0.048946332,0.06379915,0.112043686,0.1608631,0.047436524,0.04728864,0.047167815,0.046058536,0.046539426,0.060689967,0.10664903,0.15311791,0.046910588,0.046498068,0.045280375,0.045753133,0.059664596,0.10536085,0.15264058,0.046089172,0.044882186,0.045350786,0.05913992,0.10443433,0.1520928,0.043663498,0.044162873,0.05758666,0.10149438,0.14709471,0.04462423,0.05819245,0.102655165,0.14877701,0.07588615,0.13385831,0.19399941,0.23592037,0.34191686,0.49420664,395.0950298
